"discipline"	"Institutions"	"total_cites"	"avg_cites_per_paper"	"total_top_papers"
"chemistry"	"XUZHOU UNIVERSITY OF TECHNOLOGY"	"7957"	"18.33"	"14"
"chemistry"	"SHANGHAI MARITIME UNIVERSITY"	"7953"	"21.73"	"5"
"chemistry"	"HUNAN UNIVERSITY OF CHINESE MEDICINE"	"7910"	"18.27"	"6"
"chemistry"	"STATE KEY LABORATORY OF RESPIRATORY DISEASE"	"7908"	"18.43"	"1"
"clinical_medicine"	"SHANGHAI JIAO TONG UNIVERSITY"	"724300"	"19.75"	"656"
"clinical_medicine"	"FUDAN UNIVERSITY"	"640157"	"20.64"	"675"
"clinical_medicine"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"636310"	"19.2"	"662"
"clinical_medicine"	"SUN YAT SEN UNIVERSITY"	"599046"	"19.51"	"633"
"clinical_medicine"	"CAPITAL MEDICAL UNIVERSITY"	"510694"	"15.99"	"367"
"clinical_medicine"	"PEKING UNIVERSITY"	"502683"	"18.92"	"514"
"clinical_medicine"	"PEKING UNION MEDICAL COLLEGE"	"439270"	"17.86"	"423"
"clinical_medicine"	"ZHEJIANG UNIVERSITY"	"432520"	"16.89"	"440"
"clinical_medicine"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"431160"	"20.68"	"444"
"clinical_medicine"	"SICHUAN UNIVERSITY"	"393334"	"14.45"	"403"
"clinical_medicine"	"CHINESE ACADEMY OF SCIENCES"	"389808"	"23.96"	"426"
"clinical_medicine"	"CENTRAL SOUTH UNIVERSITY"	"371322"	"19.22"	"352"
"clinical_medicine"	"NANJING MEDICAL UNIVERSITY"	"344959"	"14.74"	"312"
"clinical_medicine"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"327925"	"16.61"	"321"
"clinical_medicine"	"WUHAN UNIVERSITY"	"322301"	"27.82"	"238"
"clinical_medicine"	"ZHENGZHOU UNIVERSITY"	"248919"	"15.3"	"264"
"clinical_medicine"	"SHANDONG UNIVERSITY"	"239087"	"14.45"	"158"
"clinical_medicine"	"NANJING UNIVERSITY"	"213199"	"23.9"	"164"
"clinical_medicine"	"TIANJIN MEDICAL UNIVERSITY"	"209486"	"15.78"	"173"
"clinical_medicine"	"XI'AN JIAOTONG UNIVERSITY"	"202272"	"18.26"	"185"
"clinical_medicine"	"TONGJI UNIVERSITY"	"196930"	"17.06"	"197"
"clinical_medicine"	"CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"191410"	"74.45"	"134"
"clinical_medicine"	"WENZHOU MEDICAL UNIVERSITY"	"191265"	"15.66"	"179"
"clinical_medicine"	"CHINA MEDICAL UNIVERSITY"	"185432"	"14.83"	"153"
"clinical_medicine"	"GUANGZHOU MEDICAL UNIVERSITY"	"182738"	"18.22"	"181"
"clinical_medicine"	"SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES"	"180966"	"15.3"	"146"
"clinical_medicine"	"PEKING UNION MEDICAL COLLEGE HOSPITAL"	"180741"	"16.72"	"147"
"clinical_medicine"	"CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL"	"166799"	"15.93"	"161"
"clinical_medicine"	"JILIN UNIVERSITY"	"166381"	"14.71"	"150"
"clinical_medicine"	"SOOCHOW UNIVERSITY - CHINA"	"163722"	"13.05"	"123"
"clinical_medicine"	"NAVAL MEDICAL UNIVERSITY"	"160611"	"17.94"	"145"
"clinical_medicine"	"CHONGQING MEDICAL UNIVERSITY"	"158801"	"12.64"	"116"
"clinical_medicine"	"TSINGHUA UNIVERSITY"	"158248"	"32.68"	"134"
"clinical_medicine"	"HARBIN MEDICAL UNIVERSITY"	"155771"	"18.14"	"193"
"clinical_medicine"	"STATE KEY LAB ONCOLOGY SOUTH CHINA"	"155583"	"24.67"	"189"
"clinical_medicine"	"AIR FORCE MEDICAL UNIVERSITY"	"138785"	"18.44"	"123"
"clinical_medicine"	"ARMY MEDICAL UNIVERSITY"	"136001"	"18.66"	"144"
"clinical_medicine"	"FUJIAN MEDICAL UNIVERSITY"	"135830"	"10.47"	"132"
"clinical_medicine"	"ANHUI MEDICAL UNIVERSITY"	"134195"	"13.74"	"127"
"clinical_medicine"	"FU WAI HOSPITAL - CAMS"	"119736"	"22.43"	"135"
"clinical_medicine"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"116179"	"22.07"	"126"
"clinical_medicine"	"CANCER INSTITUTE & HOSPITAL - CAMS"	"114869"	"20.92"	"153"
"clinical_medicine"	"QINGDAO UNIVERSITY"	"108372"	"12.06"	"86"
"clinical_medicine"	"SOUTHEAST UNIVERSITY - CHINA"	"106639"	"20.32"	"109"
"clinical_medicine"	"GUANGDONG ACADEMY OF MEDICAL SCIENCES & GUANGDONG GENERAL HOSPITAL"	"103960"	"19.49"	"167"
"clinical_medicine"	"NANCHANG UNIVERSITY"	"102302"	"12.28"	"93"
"clinical_medicine"	"JINAN UNIVERSITY"	"101574"	"13.57"	"107"
"clinical_medicine"	"CHINA-JAPAN FRIENDSHIP HOSPITAL"	"88780"	"25.42"	"52"
"clinical_medicine"	"GUANGXI MEDICAL UNIVERSITY"	"85728"	"12.17"	"73"
"clinical_medicine"	"HEBEI MEDICAL UNIVERSITY"	"85420"	"10.48"	"65"
"clinical_medicine"	"XIAMEN UNIVERSITY"	"84820"	"15.28"	"107"
"clinical_medicine"	"NANJING UNIVERSITY OF CHINESE MEDICINE"	"79721"	"15.18"	"79"
"clinical_medicine"	"DALIAN MEDICAL UNIVERSITY"	"76347"	"13.55"	"38"
"clinical_medicine"	"SHENZHEN UNIVERSITY"	"66053"	"16.54"	"74"
"clinical_medicine"	"GUANGZHOU UNIVERSITY OF CHINESE MEDICINE"	"64502"	"10.94"	"52"
"clinical_medicine"	"WUHAN JINYINTAN HOSPITAL"	"64409"	"405.09"	"20"
"clinical_medicine"	"SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"63841"	"13.15"	"47"
"clinical_medicine"	"NANTONG UNIVERSITY"	"61100"	"11.86"	"37"
"clinical_medicine"	"LANZHOU UNIVERSITY"	"60260"	"11.48"	"49"
"clinical_medicine"	"DUKE KUNSHAN UNIVERSITY"	"59289"	"166.54"	"40"
"clinical_medicine"	"XUZHOU MEDICAL UNIVERSITY"	"58989"	"11.84"	"55"
"clinical_medicine"	"KUNMING MEDICAL UNIVERSITY"	"58527"	"11.7"	"67"
"clinical_medicine"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"57272"	"30.68"	"60"
"clinical_medicine"	"NATIONAL CENTER FOR CHRONIC & NONCOMMUNICABLE DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"57069"	"202.37"	"50"
"clinical_medicine"	"BEIJING UNIVERSITY OF CHINESE MEDICINE"	"56610"	"12.21"	"44"
"clinical_medicine"	"ZHEJIANG CANCER HOSPITAL"	"55294"	"19.51"	"93"
"clinical_medicine"	"XINJIANG MEDICAL UNIVERSITY"	"54788"	"14.26"	"47"
"clinical_medicine"	"SHANXI MEDICAL UNIVERSITY"	"54331"	"9.99"	"53"
"clinical_medicine"	"STATE KEY LABORATORY OF RESPIRATORY DISEASE"	"52506"	"31.16"	"46"
"clinical_medicine"	"HUBEI UNIVERSITY OF MEDICINE"	"50204"	"23.06"	"35"
"clinical_medicine"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"47942"	"14.2"	"89"
"clinical_medicine"	"SHANTOU UNIVERSITY"	"46708"	"13.11"	"47"
"clinical_medicine"	"ZHEJIANG CHINESE MEDICAL UNIVERSITY"	"46607"	"7.95"	"24"
"clinical_medicine"	"SOUTHWEST MEDICAL UNIVERSITY"	"44486"	"10.25"	"42"
"clinical_medicine"	"NANKAI UNIVERSITY"	"42491"	"15.31"	"50"
"clinical_medicine"	"JIANGSU UNIVERSITY"	"41779"	"13.56"	"44"
"clinical_medicine"	"BINZHOU MEDICAL UNIVERSITY"	"41118"	"19.16"	"26"
"clinical_medicine"	"WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"40921"	"41.13"	"26"
"clinical_medicine"	"GUANGDONG MEDICAL UNIVERSITY"	"40328"	"15.13"	"41"
"clinical_medicine"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"39394"	"14.35"	"41"
"clinical_medicine"	"HANGZHOU MEDICAL COLLEGE"	"39017"	"11.02"	"32"
"clinical_medicine"	"CHINA ACADEMY OF CHINESE MEDICAL SCIENCES"	"37939"	"11.6"	"37"
"clinical_medicine"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"37381"	"8.9"	"51"
"clinical_medicine"	"UNIVERSITY OF SOUTH CHINA"	"35574"	"13.01"	"38"
"clinical_medicine"	"ZHEJIANG PROVINCIAL PEOPLE'S HOSPITAL"	"34820"	"11.47"	"27"
"clinical_medicine"	"NINGBO UNIVERSITY"	"34480"	"10.35"	"26"
"clinical_medicine"	"GUIZHOU MEDICAL UNIVERSITY"	"33862"	"12.92"	"44"
"clinical_medicine"	"SICHUAN PROVINCIAL PEOPLE'S HOSPITAL"	"33168"	"11"	"40"
"clinical_medicine"	"JIANGNAN UNIVERSITY"	"33085"	"12.35"	"36"
"clinical_medicine"	"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS"	"32425"	"22.56"	"43"
"clinical_medicine"	"BEIJING HOSPITAL"	"32417"	"13.6"	"29"
"clinical_medicine"	"CHINA PHARMACEUTICAL UNIVERSITY"	"32068"	"20.7"	"31"
"clinical_medicine"	"INSTITUTE OF BASIC MEDICAL SCIENCES - CAMS"	"29583"	"44.22"	"18"
"clinical_medicine"	"INSTITUTE OF PATHOGEN BIOLOGY - CAMS"	"29223"	"423.52"	"13"
"clinical_medicine"	"COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES"	"29056"	"28.49"	"22"
"clinical_medicine"	"YANGZHOU UNIVERSITY"	"28231"	"10.86"	"30"
"clinical_medicine"	"CHENGDU UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"27581"	"8.09"	"33"
"clinical_medicine"	"NATIONAL INSTITUTE FOR VIRAL DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"27324"	"143.06"	"13"
"clinical_medicine"	"BENGBU MEDICAL UNIVERSITY"	"26973"	"11.24"	"28"
"clinical_medicine"	"SHANDONG UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"26669"	"10.58"	"20"
"clinical_medicine"	"INNER MONGOLIA MEDICAL UNIVERSITY"	"25981"	"15.86"	"16"
"clinical_medicine"	"HENAN UNIVERSITY"	"25742"	"15.25"	"24"
"clinical_medicine"	"UNIVERSITY OF JINAN"	"25518"	"15.64"	"23"
"clinical_medicine"	"XI'AN MEDICAL UNIVERSITY"	"25446"	"12.34"	"17"
"clinical_medicine"	"BEIHANG UNIVERSITY"	"25272"	"16.81"	"22"
"clinical_medicine"	"NINGXIA MEDICAL UNIVERSITY"	"24739"	"11.35"	"19"
"clinical_medicine"	"FIFTH MEDICAL CENTER OF CHINESE PLA GENERAL HOSPITAL"	"24734"	"22.49"	"27"
"clinical_medicine"	"ZUNYI MEDICAL UNIVERSITY"	"24442"	"9.14"	"18"
"clinical_medicine"	"HAINAN MEDICAL UNIVERSITY"	"24435"	"9.88"	"27"
"clinical_medicine"	"HENAN MEDICAL UNIVERSITY"	"24146"	"14.63"	"21"
"clinical_medicine"	"CUHK SHENZHEN RESEARCH INSTITUTE"	"22855"	"52.06"	"35"
"clinical_medicine"	"CHONGQING UNIVERSITY"	"22701"	"10.74"	"48"
"clinical_medicine"	"TIANJIN CENTER FOR DISEASE CONTROL & PREVENTION"	"22478"	"224.78"	"12"
"clinical_medicine"	"ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA"	"21657"	"25.6"	"19"
"clinical_medicine"	"TIANJIN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"21415"	"11.88"	"14"
"clinical_medicine"	"INSTITUTE OF AUTOMATION, CAS"	"21357"	"36.38"	"21"
"clinical_medicine"	"CAPITAL INSTITUTE OF PEDIATRICS (CIP)"	"21356"	"24.69"	"13"
"clinical_medicine"	"INSTITUTE OF HEMATOLOGY & BLOOD DISEASES HOSPITAL - CAMS"	"20950"	"20.68"	"27"
"clinical_medicine"	"BEIJING NEUROSURGICAL INSTITUTE"	"20873"	"24.41"	"11"
"clinical_medicine"	"SHANDONG SECOND MEDICAL UNIVERSITY"	"20720"	"8.77"	"17"
"clinical_medicine"	"NORTH SICHUAN MEDICAL UNIVERSITY"	"20693"	"7.91"	"13"
"clinical_medicine"	"THE THIRD PEOPLE'S HOSPITAL OF SHENZHEN"	"20454"	"57.94"	"14"
"clinical_medicine"	"BEIJING GENOMICS INSTITUTE (BGI)"	"19682"	"32.64"	"16"
"clinical_medicine"	"WANNAN MEDICAL COLLEGE"	"19071"	"10.92"	"20"
"clinical_medicine"	"GUANGDONG PHARMACEUTICAL UNIVERSITY"	"18090"	"14.54"	"21"
"clinical_medicine"	"SHENZHEN SUN YATSEN CARDIOVASCULAR HOSPITAL"	"17507"	"330.32"	"5"
"clinical_medicine"	"JINING MEDICAL UNIVERSITY"	"17506"	"10.53"	"12"
"clinical_medicine"	"HUBEI POLYTECHNIC UNIVERSITY"	"17453"	"58.96"	"5"
"clinical_medicine"	"HANGZHOU NORMAL UNIVERSITY"	"17278"	"12.4"	"14"
"clinical_medicine"	"SHANGHAI UNIVERSITY"	"17064"	"16.6"	"24"
"clinical_medicine"	"INSTITUTE OF GENETICS & DEVELOPMENTAL BIOLOGY, CAS"	"16951"	"77.05"	"16"
"clinical_medicine"	"GUILIN MEDICAL UNIVERSITY"	"16897"	"12.86"	"9"
"clinical_medicine"	"EAST CHINA NORMAL UNIVERSITY"	"16875"	"17.95"	"12"
"clinical_medicine"	"HUNAN NORMAL UNIVERSITY"	"16842"	"9.61"	"7"
"clinical_medicine"	"TIANJIN UNIVERSITY"	"16361"	"10.76"	"19"
"clinical_medicine"	"QINGDAO MUNICIPAL HOSPITAL"	"16122"	"12.5"	"17"
"clinical_medicine"	"FUJIAN PROVINCIAL HOSPITAL"	"15990"	"9.67"	"16"
"clinical_medicine"	"KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"15952"	"11.93"	"14"
"clinical_medicine"	"JINZHOU MEDICAL UNIVERSITY"	"15220"	"10.29"	"7"
"clinical_medicine"	"WUHAN POLYTECHNIC UNIVERSITY"	"15166"	"129.62"	"9"
"clinical_medicine"	"WUHAN INSTITUTE OF VIROLOGY, CAS"	"15125"	"112.04"	"11"
"clinical_medicine"	"INSTITUTE OF BIOPHYSICS, CAS"	"14414"	"34.99"	"12"
"clinical_medicine"	"HUNAN UNIVERSITY OF CHINESE MEDICINE"	"14049"	"10.07"	"12"
"clinical_medicine"	"SHANGHAI INSTITUTE OF MATERIA MEDICA, CAS"	"13961"	"29.21"	"22"
"clinical_medicine"	"NORTH CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"13695"	"10.07"	"8"
"clinical_medicine"	"SHANGHAI CENTER FOR DISEASE CONTROL & PREVENTION"	"13676"	"24.12"	"7"
"clinical_medicine"	"SHANGHAITECH UNIVERSITY"	"13608"	"24.3"	"19"
"clinical_medicine"	"JIANGSU PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION"	"13583"	"34.04"	"17"
"clinical_medicine"	"NORTHWEST UNIVERSITY XI'AN"	"13473"	"12.53"	"14"
"clinical_medicine"	"GUANG'ANMEN HOSPITAL, CACMS"	"13469"	"11.03"	"15"
"clinical_medicine"	"SHANGHAI UNIVERSITY OF MEDICINE & HEALTH SCIENCES"	"13015"	"10.51"	"12"
"clinical_medicine"	"SHANGHAI UNIVERSITY OF SPORT"	"12866"	"11.53"	"11"
"clinical_medicine"	"THE CHINESE UNIVERSITY OF HONG KONG, SHENZHEN"	"12786"	"20.89"	"13"
"clinical_medicine"	"HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"12191"	"11.41"	"17"
"clinical_medicine"	"CHINA AGRICULTURAL UNIVERSITY"	"12172"	"21.13"	"22"
"clinical_medicine"	"INSTITUTE OF MICROBIOLOGY, CAS"	"12109"	"62.74"	"11"
"clinical_medicine"	"CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS"	"12107"	"29.67"	"8"
"clinical_medicine"	"SHANGHAI ACADEMY OF SCIENCE & TECHNOLOGY"	"11828"	"19.11"	"4"
"clinical_medicine"	"XIDIAN UNIVERSITY"	"11774"	"29.43"	"12"
"clinical_medicine"	"FUJIAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"11719"	"9.5"	"1"
"clinical_medicine"	"CHENGDU MEDICAL COLLEGE"	"11706"	"7.96"	"8"
"clinical_medicine"	"CHINA THREE GORGES UNIVERSITY"	"11490"	"10.88"	"8"
"clinical_medicine"	"YANBIAN UNIVERSITY"	"11344"	"15.84"	"6"
"clinical_medicine"	"HEBEI UNIVERSITY"	"11239"	"10.86"	"14"
"clinical_medicine"	"SHIHEZI UNIVERSITY"	"10778"	"10.82"	"6"
"clinical_medicine"	"NATIONAL INSTITUTE OF OCCUPATIONAL HEALTH & POISON CONTROL, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"10761"	"129.65"	"4"
"clinical_medicine"	"BEIJING NORMAL UNIVERSITY"	"10717"	"15.22"	"9"
"clinical_medicine"	"HUZHOU UNIVERSITY"	"10562"	"8.73"	"6"
"clinical_medicine"	"HARBIN INSTITUTE OF TECHNOLOGY"	"10559"	"15.35"	"7"
"clinical_medicine"	"DALIAN UNIVERSITY"	"10481"	"11.94"	"4"
"clinical_medicine"	"SOUTHERN THEATER COMMAND GENERAL HOSPITAL"	"10250"	"17.2"	"7"
"clinical_medicine"	"YANGTZE UNIVERSITY"	"10065"	"11.35"	"13"
"clinical_medicine"	"HUBEI UNIVERSITY OF ARTS & SCIENCE"	"9913"	"17.36"	"7"
"clinical_medicine"	"SHANGHAI INSTITUTE OF NUTRITION & HEALTH, CAS"	"9903"	"27.82"	"17"
"clinical_medicine"	"DALIAN UNIVERSITY OF TECHNOLOGY"	"9626"	"12.78"	"16"
"clinical_medicine"	"XIYUAN HOSPITAL, CACMS"	"9304"	"9.85"	"7"
"clinical_medicine"	"NORTHWESTERN POLYTECHNICAL UNIVERSITY"	"9271"	"18.81"	"12"
"clinical_medicine"	"GANNAN MEDICAL UNIVERSITY"	"9252"	"8.36"	"14"
"clinical_medicine"	"SHENYANG PHARMACEUTICAL UNIVERSITY"	"9063"	"19.16"	"7"
"clinical_medicine"	"SHAANXI UNIVERSITY OF CHINESE MEDICINE"	"8983"	"9.83"	"3"
"clinical_medicine"	"HENAN UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"8846"	"7.85"	"5"
"clinical_medicine"	"HUBEI UNIVERSITY OF CHINESE MEDICINE"	"8842"	"11.87"	"5"
"clinical_medicine"	"ANHUI UNIVERSITY OF CHINESE MEDICINE"	"8758"	"9.3"	"10"
"clinical_medicine"	"SHANXI PEOPLE'S HOSPITAL"	"8712"	"10.18"	"8"
"clinical_medicine"	"INSTITUTE OF ZOOLOGY, CAS"	"8680"	"30.03"	"11"
"clinical_medicine"	"JIAXING UNIVERSITY"	"8673"	"8.39"	"9"
"clinical_medicine"	"JIANGSU HENGRUI MEDICINE CO., LTD."	"8558"	"46.77"	"24"
"clinical_medicine"	"SOUTHWEST UNIVERSITY - CHINA"	"8529"	"17.51"	"3"
"clinical_medicine"	"CHINESE ACADEMY OF AGRICULTURAL SCIENCES"	"8458"	"16.3"	"6"
"clinical_medicine"	"NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"8254"	"33.02"	"17"
"clinical_medicine"	"FUZHOU UNIVERSITY"	"8168"	"10.83"	"4"
"clinical_medicine"	"NORTHEASTERN UNIVERSITY - CHINA"	"7976"	"13.45"	"3"
"clinical_medicine"	"SOUTH CHINA NORMAL UNIVERSITY"	"7926"	"19.82"	"12"
"clinical_medicine"	"SHENZHEN CHILDREN'S HOSPITAL"	"7833"	"10.16"	"11"
"clinical_medicine"	"GUANGXI UNIVERSITY OF CHINESE MEDICINE"	"7774"	"8.37"	"1"
"clinical_medicine"	"HEILONGJIANG UNIVERSITY OF CHINESE MEDICINE"	"7726"	"7.92"	"4"
"clinical_medicine"	"QINGHAI UNIVERSITY"	"7713"	"9.68"	"9"
"clinical_medicine"	"BEIJING INSTITUTE OF TECHNOLOGY"	"7649"	"14.3"	"7"
"clinical_medicine"	"BAOTOU MEDICAL COLLEGE"	"7630"	"15.48"	"9"
"clinical_medicine"	"RENMIN UNIVERSITY OF CHINA"	"7568"	"24.57"	"8"
"clinical_medicine"	"YUNNAN UNIVERSITY"	"7520"	"11.92"	"5"
"clinical_medicine"	"NATIONAL INSTITUTE OF FOOD & DRUG CONTROL - CHINA"	"6752"	"41.68"	"8"
"clinical_medicine"	"SIEMENS CHINA"	"6743"	"12.11"	"3"
"clinical_medicine"	"ZHEJIANG PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION"	"6737"	"17.5"	"4"
"clinical_medicine"	"GUANGZHOU INSTITUTE OF BIOMEDICINE & HEALTH, CAS"	"6700"	"27.46"	"9"
"clinical_medicine"	"NATIONAL CENTER FOR NANOSCIENCE & TECHNOLOGY, CAS"	"6691"	"36.97"	"10"
"clinical_medicine"	"CHANGSHA MEDICAL UNIVERSITY"	"6673"	"21.95"	"42"
"clinical_medicine"	"JIANGXI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"6625"	"8.48"	"3"
"clinical_medicine"	"CHENGDU UNIVERSITY"	"6470"	"11.89"	"8"
"clinical_medicine"	"HUNAN UNIVERSITY"	"6441"	"18.3"	"5"
"clinical_medicine"	"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS"	"6397"	"42.65"	"7"
"clinical_medicine"	"CHANGCHUN UNIVERSITY OF CHINESE MEDICINE"	"6377"	"6.64"	"4"
"clinical_medicine"	"YANAN UNIVERSITY"	"6283"	"10.3"	"7"
"clinical_medicine"	"SHANGHAI INSTITUTE OF IMMUNITY AND INFECTION, CAS"	"6259"	"39.36"	"7"
"clinical_medicine"	"INSTITUTE OF MATERIA MEDICA - CAMS"	"6172"	"44.72"	"1"
"clinical_medicine"	"BEIJING UNIVERSITY OF TECHNOLOGY"	"6101"	"14.12"	"4"
"clinical_medicine"	"CHENGDE MEDICAL UNIVERSITY"	"6100"	"7.88"	"4"
"clinical_medicine"	"SHAANXI NORMAL UNIVERSITY"	"6022"	"15.64"	"3"
"clinical_medicine"	"SIXTH MEDICAL CENTER OF CHINESE PLA GENERAL HOSPITAL"	"6014"	"18.39"	"2"
"clinical_medicine"	"BIOLAND LAB"	"5995"	"30.13"	"10"
"clinical_medicine"	"TAIZHOU UNIVERSITY"	"5925"	"8.7"	"1"
"clinical_medicine"	"EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"5879"	"17.87"	"4"
"clinical_medicine"	"GANSU UNIVERSITY OF CHINESE MEDICINE"	"5872"	"7.13"	"9"
"clinical_medicine"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"5838"	"17.85"	"5"
"clinical_medicine"	"SECOND PEOPLE'S HOSPITAL OF SHENZHEN"	"5802"	"12.16"	"6"
"clinical_medicine"	"NANJING NORMAL UNIVERSITY"	"5764"	"18.59"	"4"
"clinical_medicine"	"CHANGZHI MEDICAL COLLEGE"	"5761"	"9.57"	"8"
"clinical_medicine"	"LIAONING UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"5753"	"11.99"	"4"
"clinical_medicine"	"SOUTHWEST JIAOTONG UNIVERSITY"	"5748"	"9.39"	"11"
"clinical_medicine"	"NORTHWEST A&F UNIVERSITY - CHINA"	"5741"	"20.14"	"5"
"clinical_medicine"	"NANJING AGRICULTURAL UNIVERSITY"	"5690"	"19.83"	"3"
"clinical_medicine"	"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS"	"5507"	"33.38"	"11"
"clinical_medicine"	"HUBEI UNIVERSITY OF SCIENCE & TECHNOLOGY"	"5458"	"16.24"	"8"
"clinical_medicine"	"BEIJING INSTITUTE OF GENOMICS, CAS"	"5430"	"21.81"	"4"
"clinical_medicine"	"INSTITUTE OF DERMATOLOGY - CAMS"	"5338"	"12.83"	"6"
"clinical_medicine"	"SHANDONG NORMAL UNIVERSITY"	"5306"	"18.23"	"4"
"clinical_medicine"	"BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY"	"5300"	"35.1"	"6"
"clinical_medicine"	"PLASTIC SURGERY HOSPITAL - CAMS"	"5105"	"9.2"	"1"
"clinical_medicine"	"MUDANJIANG MEDICAL UNIVERSITY"	"5096"	"10.23"	"2"
"clinical_medicine"	"KUNMING INSTITUTE OF ZOOLOGY, CAS"	"4990"	"19.88"	"6"
"clinical_medicine"	"ZHEJIANG UNIVERSITY OF TECHNOLOGY"	"4955"	"13.8"	"6"
"clinical_medicine"	"NATIONAL INSTITUTE OF ENVIRONMENTAL HEALTH, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"4922"	"33.94"	"8"
"clinical_medicine"	"WESTLAKE UNIVERSITY"	"4920"	"10.93"	"11"
"clinical_medicine"	"JIANGHAN UNIVERSITY"	"4917"	"11.65"	"4"
"clinical_medicine"	"YOUJIANG MEDICAL UNIVERSITY FOR NATIONALITIES"	"4878"	"7.04"	"7"
"clinical_medicine"	"QIQIHAR MEDICAL UNIVERSITY"	"4845"	"10.03"	"0"
"clinical_medicine"	"GUANGDONG PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION"	"4727"	"36.36"	"10"
"clinical_medicine"	"OCEAN UNIVERSITY OF CHINA"	"4727"	"19.7"	"4"
"clinical_medicine"	"TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL"	"4711"	"15.81"	"1"
"clinical_medicine"	"HEBEI NORTH UNIVERSITY"	"4711"	"6.42"	"3"
"clinical_medicine"	"ANHUI UNIVERSITY"	"4700"	"20.7"	"4"
"clinical_medicine"	"UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY"	"4675"	"6.99"	"6"
"clinical_medicine"	"FUJIAN NORMAL UNIVERSITY"	"4669"	"13.49"	"4"
"clinical_medicine"	"SHENYANG MEDICAL COLLEGE"	"4567"	"9.97"	"3"
"clinical_medicine"	"INSTITUTE OF RADIATION MEDICINE - CAMS"	"4481"	"28.91"	"4"
"clinical_medicine"	"NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS"	"4470"	"15.15"	"2"
"clinical_medicine"	"PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN)"	"4381"	"23.94"	"4"
"clinical_medicine"	"JIAMUSI UNIVERSITY"	"4368"	"8.21"	"1"
"clinical_medicine"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"4347"	"18.58"	"3"
"computer_science"	"CHINESE ACADEMY OF SCIENCES"	"288264"	"16.18"	"288"
"computer_science"	"TSINGHUA UNIVERSITY"	"153722"	"18.48"	"191"
"computer_science"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"136731"	"19.26"	"190"
"computer_science"	"SOUTHEAST UNIVERSITY - CHINA"	"136118"	"19.94"	"154"
"computer_science"	"XIDIAN UNIVERSITY"	"132359"	"16.91"	"147"
"computer_science"	"ZHEJIANG UNIVERSITY"	"104389"	"14.66"	"104"
