"discipline"	"region"	"total_cites"	"total_top_papers"	"avg_cites_per_paper"	"cite_rank"	"top_paper_rank"	"avg_cite_rank"
"molecular_biology_genetics"	"BRAZIL"	"250349"	"97"	"27.21875"	"25"	"28"	"54"
"molecular_biology_genetics"	"RUSSIA"	"239907"	"89"	"28.9575"	"26"	"29"	"52"
"molecular_biology_genetics"	"IRAN"	"216487"	"60"	"23.707778"	"27"	"35"	"56"
"molecular_biology_genetics"	"HONG KONG"	"201789"	"106"	"43.592"	"28"	"27"	"41"
"molecular_biology_genetics"	"PORTUGAL"	"196624"	"70"	"42.768333"	"29"	"34"	"43"
"molecular_biology_genetics"	"SAUDI ARABIA"	"188880"	"53"	"60.72"	"30"	"37"	"28"
"molecular_biology_genetics"	"IRELAND"	"176709"	"113"	"68.76"	"31"	"26"	"18"
"molecular_biology_genetics"	"INDIA"	"164512"	"40"	"24.408571"	"32"	"40"	"55"
"molecular_biology_genetics"	"POLAND"	"150137"	"77"	"42.862857"	"33"	"30"	"42"
"molecular_biology_genetics"	"ICELAND"	"144798"	"141"	"155.9875"	"34"	"25"	"3"
"molecular_biology_genetics"	"CZECH REPUBLIC"	"121552"	"46"	"31.933333"	"35"	"39"	"47"
"molecular_biology_genetics"	"GREECE"	"114349"	"77"	"97.322"	"36"	"30"	"5"
"molecular_biology_genetics"	"HUNGARY"	"111549"	"55"	"53.372"	"37"	"36"	"33"
"molecular_biology_genetics"	"SOUTH AFRICA"	"103854"	"74"	"50.026"	"38"	"32"	"35"
"molecular_biology_genetics"	"WALES"	"84371"	"47"	"70.6"	"39"	"38"	"14"
"molecular_biology_genetics"	"ESTONIA"	"83659"	"72"	"96.72"	"40"	"33"	"6"
"molecular_biology_genetics"	"ARGENTINA"	"76621"	"17"	"29.645"	"41"	"48"	"51"
"molecular_biology_genetics"	"MEXICO"	"75229"	"25"	"46.316667"	"42"	"45"	"37"
"molecular_biology_genetics"	"EGYPT"	"60712"	"14"	"17.99"	"43"	"50"	"57"
"molecular_biology_genetics"	"NEW ZEALAND"	"55816"	"26"	"35.205"	"44"	"43"	"45"
"molecular_biology_genetics"	"CHILE"	"47151"	"15"	"40.08"	"45"	"49"	"44"
"molecular_biology_genetics"	"CROATIA"	"42486"	"32"	"88.235"	"46"	"42"	"8"
"molecular_biology_genetics"	"MACAU"	"41542"	"20"	"58.335"	"47"	"46"	"31"
"molecular_biology_genetics"	"NORTHERN IRELAND"	"40283"	"26"	"74.19"	"48"	"43"	"12"
"molecular_biology_genetics"	"QATAR"	"39984"	"36"	"60.865"	"49"	"41"	"27"
"molecular_biology_genetics"	"LUXEMBOURG"	"32430"	"20"	"65.045"	"50"	"46"	"21"
"molecular_biology_genetics"	"SLOVENIA"	"23346"	"11"	"44.3"	"51"	"51"	"38"
"molecular_biology_genetics"	"THAILAND"	"22233"	"11"	"31.49"	"52"	"51"	"48"
"molecular_biology_genetics"	"SERBIA"	"16763"	"6"	"30.31"	"53"	"54"	"50"
"molecular_biology_genetics"	"JAMAICA"	"16386"	"5"	"195.07"	"54"	"56"	"1"
"molecular_biology_genetics"	"TURKIYE"	"15854"	"4"	"166.88"	"55"	"57"	"2"
"molecular_biology_genetics"	"MALAYSIA"	"15083"	"6"	"28.3"	"56"	"54"	"53"
"molecular_biology_genetics"	"LITHUANIA"	"14669"	"11"	"53.34"	"57"	"51"	"34"
"molecular_biology_genetics"	""	"0"	"0"	"0"	"58"	"58"	"58"
"multidisciplinary"	"USA"	"936044"	"727"	"78.943736"	"1"	"1"	"4"
"multidisciplinary"	"ENGLAND"	"132027"	"90"	"153.826923"	"2"	"3"	"1"
"multidisciplinary"	"CHINA MAINLAND"	"123146"	"108"	"60.537857"	"3"	"2"	"8"
"multidisciplinary"	"FRANCE"	"121871"	"77"	"56.803846"	"4"	"4"	"9"
"multidisciplinary"	"GERMANY (FED REP GER)"	"83675"	"66"	"53.501538"	"5"	"5"	"14"
"multidisciplinary"	"NETHERLANDS"	"60926"	"39"	"70.162727"	"6"	"6"	"6"
"multidisciplinary"	"CANADA"	"34811"	"29"	"54.498"	"7"	"7"	"11"
"multidisciplinary"	"SWITZERLAND"	"30327"	"21"	"50.2575"	"8"	"9"	"16"
"multidisciplinary"	"AUSTRALIA"	"29670"	"26"	"42.218"	"9"	"8"	"20"
"multidisciplinary"	"N/A"	"26699"	"21"	"46.75"	"10"	"9"	"18"
"multidisciplinary"	"JAPAN"	"23683"	"19"	"39.2925"	"11"	"11"	"21"
"multidisciplinary"	"SPAIN"	"21538"	"18"	"55.06"	"12"	"12"	"10"
"multidisciplinary"	"DENMARK"	"19846"	"14"	"54.486667"	"13"	"13"	"12"
"multidisciplinary"	"BELGIUM"	"19468"	"11"	"70.91"	"14"	"14"	"5"
"multidisciplinary"	"SWEDEN"	"17038"	"7"	"51.28"	"15"	"18"	"15"
"multidisciplinary"	"SINGAPORE"	"17037"	"10"	"54.13"	"16"	"15"	"13"
"multidisciplinary"	"HONG KONG"	"9556"	"9"	"85.32"	"17"	"16"	"3"
"multidisciplinary"	"SOUTH KOREA"	"7933"	"3"	"61.975"	"18"	"20"	"7"
"multidisciplinary"	"EGYPT"	"7529"	"8"	"19.51"	"19"	"17"	"24"
"multidisciplinary"	"SCOTLAND"	"6766"	"3"	"47.65"	"20"	"20"	"17"
"multidisciplinary"	"SAUDI ARABIA"	"6299"	"2"	"110.51"	"21"	"24"	"2"
"multidisciplinary"	"BRAZIL"	"5991"	"6"	"29.95"	"22"	"19"	"23"
"multidisciplinary"	"ITALY"	"5918"	"3"	"31.15"	"23"	"20"	"22"
"multidisciplinary"	"FINLAND"	"5241"	"3"	"42.96"	"24"	"20"	"19"
"neuroscience_behavior"	"USA"	"21807572"	"18165"	"37.006588"	"1"	"1"	"40"
"neuroscience_behavior"	"GERMANY (FED REP GER)"	"4138370"	"3245"	"33.377424"	"2"	"2"	"45"
"neuroscience_behavior"	"ENGLAND"	"3563476"	"3213"	"39.738"	"3"	"3"	"38"
"neuroscience_behavior"	"FRANCE"	"3496131"	"2482"	"35.061184"	"4"	"4"	"42"
"neuroscience_behavior"	"CHINA MAINLAND"	"2180233"	"1591"	"18.971268"	"5"	"5"	"69"
"neuroscience_behavior"	"CANADA"	"2180093"	"1591"	"26.864"	"6"	"5"	"59"
"neuroscience_behavior"	"AUSTRALIA"	"2129102"	"1500"	"34.949655"	"7"	"7"	"43"
"neuroscience_behavior"	"ITALY"	"2007110"	"1328"	"27.090571"	"8"	"8"	"58"
"neuroscience_behavior"	"NETHERLANDS"	"1735233"	"1315"	"35.258333"	"9"	"9"	"41"
"neuroscience_behavior"	"SPAIN"	"1386803"	"1106"	"28.604222"	"10"	"10"	"56"
"neuroscience_behavior"	"N/A"	"1280916"	"932"	"388.544912"	"11"	"11"	"6"
"neuroscience_behavior"	"SWITZERLAND"	"1031358"	"888"	"38.992222"	"12"	"12"	"39"
"neuroscience_behavior"	"JAPAN"	"886779"	"523"	"27.710851"	"13"	"14"	"57"
"neuroscience_behavior"	"SWEDEN"	"840698"	"878"	"55.517333"	"14"	"13"	"30"
"neuroscience_behavior"	"DENMARK"	"560858"	"446"	"33.078182"	"15"	"15"	"47"
"neuroscience_behavior"	"SOUTH KOREA"	"557867"	"281"	"18.975385"	"16"	"17"	"68"
"neuroscience_behavior"	"BELGIUM"	"500926"	"410"	"31.978667"	"17"	"16"	"51"
"neuroscience_behavior"	"IRAN"	"371403"	"227"	"85.026667"	"18"	"21"	"21"
"neuroscience_behavior"	"FINLAND"	"341120"	"239"	"69.270769"	"19"	"19"	"25"
"neuroscience_behavior"	"BRAZIL"	"322934"	"190"	"33.146923"	"20"	"23"	"46"
"neuroscience_behavior"	"ISRAEL"	"309915"	"218"	"23.805833"	"21"	"22"	"64"
"neuroscience_behavior"	"SCOTLAND"	"271019"	"261"	"42.01"	"22"	"18"	"36"
"neuroscience_behavior"	"NORWAY"	"262878"	"228"	"31.9925"	"23"	"20"	"50"
"neuroscience_behavior"	"TAIWAN"	"223385"	"125"	"20.12"	"24"	"28"	"67"
"neuroscience_behavior"	"AUSTRIA"	"221534"	"186"	"30.54"	"25"	"24"	"52"
"neuroscience_behavior"	"INDIA"	"214891"	"138"	"292.602941"	"26"	"27"	"9"
"neuroscience_behavior"	"POLAND"	"174321"	"101"	"73.627273"	"27"	"30"	"24"
"neuroscience_behavior"	"SINGAPORE"	"173418"	"144"	"63.088"	"28"	"26"	"28"
"neuroscience_behavior"	"PORTUGAL"	"166415"	"105"	"32.1025"	"29"	"29"	"49"
"neuroscience_behavior"	"IRELAND"	"148098"	"149"	"34.221667"	"30"	"25"	"44"
"neuroscience_behavior"	"EGYPT"	"123889"	"79"	"40.1775"	"31"	"35"	"37"
"neuroscience_behavior"	"CZECH REPUBLIC"	"121601"	"94"	"23.475"	"32"	"31"	"65"
"neuroscience_behavior"	"HONG KONG"	"110333"	"73"	"29.8625"	"33"	"36"	"53"
"neuroscience_behavior"	"NEW ZEALAND"	"108976"	"83"	"52.026667"	"34"	"34"	"31"
"neuroscience_behavior"	"GREECE"	"99431"	"86"	"25.934"	"35"	"33"	"62"
"neuroscience_behavior"	"HUNGARY"	"97257"	"62"	"26.071667"	"36"	"38"	"61"
"neuroscience_behavior"	"SOUTH AFRICA"	"92640"	"88"	"65.934"	"37"	"32"	"27"
"neuroscience_behavior"	"SAUDI ARABIA"	"90270"	"62"	"124.343333"	"38"	"38"	"18"
"neuroscience_behavior"	"ETHIOPIA"	"78991"	"65"	"277.835"	"39"	"37"	"10"
"neuroscience_behavior"	"RUSSIA"	"71325"	"52"	"42.1725"	"40"	"41"	"35"
"neuroscience_behavior"	"WALES"	"70998"	"50"	"28.94"	"41"	"42"	"55"
"neuroscience_behavior"	"NIGERIA"	"69966"	"60"	"179.3725"	"42"	"40"	"15"
"neuroscience_behavior"	"CHILE"	"61418"	"35"	"32.268"	"43"	"45"	"48"
"neuroscience_behavior"	"ARGENTINA"	"55805"	"27"	"18.805"	"44"	"48"	"70"
"neuroscience_behavior"	"COLOMBIA"	"51665"	"44"	"184.91"	"45"	"43"	"13"
"neuroscience_behavior"	"VIETNAM"	"47621"	"34"	"528.113333"	"46"	"46"	"4"
"neuroscience_behavior"	"MEXICO"	"44123"	"20"	"88.73"	"47"	"53"	"20"
"neuroscience_behavior"	"SERBIA"	"43748"	"37"	"125.5"	"48"	"44"	"17"
"neuroscience_behavior"	"TURKIYE"	"38642"	"27"	"14.456667"	"49"	"48"	"73"
"neuroscience_behavior"	"MALAYSIA"	"36294"	"30"	"191.553333"	"50"	"47"	"12"
"neuroscience_behavior"	"QATAR"	"35594"	"22"	"59.403333"	"51"	"52"	"29"
"neuroscience_behavior"	"PAKISTAN"	"28712"	"20"	"948.95"	"52"	"53"	"1"
"neuroscience_behavior"	"PHILIPPINES"	"27438"	"24"	"74.85"	"53"	"50"	"23"
"neuroscience_behavior"	"LUXEMBOURG"	"25504"	"24"	"43.51"	"54"	"50"	"34"
"neuroscience_behavior"	"ESTONIA"	"23757"	"19"	"49.91"	"55"	"55"	"32"
"neuroscience_behavior"	"THAILAND"	"22335"	"12"	"17.78"	"56"	"62"	"71"
"neuroscience_behavior"	"KYRGYZSTAN"	"21986"	"14"	"567.075"	"57"	"58"	"3"
"neuroscience_behavior"	"SLOVAKIA"	"21763"	"13"	"326.84"	"58"	"61"	"8"
"neuroscience_behavior"	"JORDAN"	"20391"	"12"	"90.23"	"59"	"62"	"19"
"neuroscience_behavior"	"UNITED ARAB EMIRATES"	"20106"	"16"	"75.315"	"60"	"56"	"22"
"neuroscience_behavior"	"SLOVENIA"	"19232"	"15"	"23.89"	"61"	"57"	"63"
"neuroscience_behavior"	"BANGLADESH"	"18516"	"14"	"221.91"	"62"	"58"	"11"
"neuroscience_behavior"	"ROMANIA"	"17249"	"14"	"66.6"	"63"	"58"	"26"
"neuroscience_behavior"	"COSTA RICA"	"14970"	"9"	"184.81"	"64"	"64"	"14"
"neuroscience_behavior"	"SRI LANKA"	"11750"	"9"	"335.71"	"65"	"64"	"7"
"neuroscience_behavior"	"NORTHERN IRELAND"	"10175"	"9"	"26.71"	"66"	"64"	"60"
"neuroscience_behavior"	"CROATIA"	"9930"	"5"	"20.47"	"67"	"71"	"66"
"neuroscience_behavior"		"9161"	"3"	"14.68"	"68"	"72"	"72"
"neuroscience_behavior"	"ICELAND"	"8806"	"6"	"29.65"	"69"	"68"	"54"
"neuroscience_behavior"	"ALGERIA"	"8670"	"8"	"867"	"70"	"67"	"2"
"neuroscience_behavior"	"MOZAMBIQUE"	"8615"	"3"	"506.76"	"71"	"72"	"5"
"neuroscience_behavior"	"NEPAL"	"8413"	"6"	"137.92"	"72"	"68"	"16"
"neuroscience_behavior"	"KUWAIT"	"8289"	"6"	"48.76"	"73"	"68"	"33"
"neuroscience_behavior"	""	"0"	"0"	"0"	"74"	"74"	"74"
"pharmacology_toxicology"	"USA"	"4913735"	"4518"	"22.917148"	"1"	"1"	"20"
"pharmacology_toxicology"	"CHINA MAINLAND"	"3502876"	"2556"	"16.147308"	"2"	"2"	"49"
"pharmacology_toxicology"	"FRANCE"	"1097003"	"722"	"18.899718"	"3"	"4"	"38"
"pharmacology_toxicology"	"ENGLAND"	"936141"	"890"	"29.468276"	"4"	"3"	"6"
"pharmacology_toxicology"	"ITALY"	"857231"	"508"	"19.280984"	"5"	"6"	"34"
"pharmacology_toxicology"	"GERMANY (FED REP GER)"	"780225"	"567"	"21.764839"	"6"	"5"	"22"
"pharmacology_toxicology"	"SPAIN"	"598373"	"394"	"20.002679"	"7"	"9"	"29"
"pharmacology_toxicology"	"EGYPT"	"527074"	"248"	"16.223913"	"8"	"14"	"48"
"pharmacology_toxicology"	"INDIA"	"510435"	"430"	"19.234231"	"9"	"7"	"35"
"pharmacology_toxicology"	"AUSTRALIA"	"507926"	"391"	"23.167222"	"10"	"10"	"16"
"pharmacology_toxicology"	"N/A"	"489184"	"428"	"88.291111"	"11"	"8"	"1"
"pharmacology_toxicology"	"IRAN"	"484281"	"377"	"19.698667"	"12"	"11"	"31"
"pharmacology_toxicology"	"SOUTH KOREA"	"482501"	"189"	"15.762273"	"13"	"17"	"53"
"pharmacology_toxicology"	"NETHERLANDS"	"463786"	"354"	"25.360952"	"14"	"12"	"12"
"pharmacology_toxicology"	"CANADA"	"345066"	"295"	"21.983929"	"15"	"13"	"21"
"pharmacology_toxicology"	"SWITZERLAND"	"303772"	"239"	"39.551053"	"16"	"15"	"2"
"pharmacology_toxicology"	"TAIWAN"	"301762"	"111"	"15.603"	"17"	"23"	"54"
"pharmacology_toxicology"	"JAPAN"	"274871"	"128"	"12.883611"	"18"	"19"	"67"
"pharmacology_toxicology"	"BRAZIL"	"265801"	"73"	"13.924348"	"19"	"30"	"60"
"pharmacology_toxicology"	"SAUDI ARABIA"	"232975"	"192"	"13.47875"	"20"	"16"	"63"
"pharmacology_toxicology"	"BELGIUM"	"220109"	"153"	"24.082143"	"21"	"18"	"14"
"pharmacology_toxicology"	"POLAND"	"175187"	"93"	"20.093333"	"22"	"25"	"28"
"pharmacology_toxicology"	"DENMARK"	"172785"	"113"	"21.7275"	"23"	"22"	"23"
"pharmacology_toxicology"	"PORTUGAL"	"167890"	"125"	"24.16"	"24"	"20"	"13"
"pharmacology_toxicology"	"SWEDEN"	"140669"	"114"	"19.4325"	"25"	"21"	"33"
"pharmacology_toxicology"	"PAKISTAN"	"124346"	"87"	"15.140714"	"26"	"26"	"56"
"pharmacology_toxicology"	"MALAYSIA"	"110242"	"74"	"20.441"	"27"	"28"	"27"
"pharmacology_toxicology"	"RUSSIA"	"87433"	"48"	"15.8275"	"28"	"35"	"52"
"pharmacology_toxicology"	"GREECE"	"87159"	"68"	"19.158571"	"29"	"31"	"37"
"pharmacology_toxicology"	"SCOTLAND"	"86188"	"104"	"31.794"	"30"	"24"	"4"
"pharmacology_toxicology"	"HONG KONG"	"83098"	"55"	"21.493333"	"31"	"32"	"25"
"pharmacology_toxicology"	"TURKIYE"	"81184"	"50"	"16.627"	"32"	"34"	"47"
"pharmacology_toxicology"	"AUSTRIA"	"79731"	"45"	"21.1875"	"33"	"38"	"26"
"pharmacology_toxicology"	"ISRAEL"	"71601"	"77"	"23.725"	"34"	"27"	"15"
"pharmacology_toxicology"	"SINGAPORE"	"71418"	"74"	"26.056667"	"35"	"28"	"9"
"pharmacology_toxicology"	"CZECH REPUBLIC"	"67203"	"47"	"19.964286"	"36"	"36"	"30"
"pharmacology_toxicology"	"FINLAND"	"66600"	"51"	"23.07"	"37"	"33"	"18"
"pharmacology_toxicology"	"IRELAND"	"64040"	"45"	"25.556667"	"38"	"38"	"11"
"pharmacology_toxicology"	"SOUTH AFRICA"	"63810"	"42"	"17.677143"	"39"	"41"	"44"
"pharmacology_toxicology"	"HUNGARY"	"58112"	"38"	"16.858571"	"40"	"42"	"46"
"pharmacology_toxicology"	"THAILAND"	"57889"	"22"	"13.194"	"41"	"47"	"66"
"pharmacology_toxicology"	"MACAU"	"48972"	"47"	"23.135"	"42"	"36"	"17"
"pharmacology_toxicology"	"MEXICO"	"45565"	"21"	"14.166"	"43"	"49"	"59"
"pharmacology_toxicology"	"NORWAY"	"44295"	"35"	"18.652"	"44"	"43"	"39"
"pharmacology_toxicology"	"ARGENTINA"	"44068"	"35"	"15.3775"	"45"	"43"	"55"
"pharmacology_toxicology"	"ROMANIA"	"43180"	"32"	"12.55"	"46"	"46"	"68"
"pharmacology_toxicology"	"NEW ZEALAND"	"39467"	"45"	"28.033333"	"47"	"38"	"7"
"pharmacology_toxicology"	"SERBIA"	"32886"	"18"	"13.396667"	"48"	"51"	"65"
"pharmacology_toxicology"	"NORTHERN IRELAND"	"30194"	"34"	"25.91"	"49"	"45"	"10"
"pharmacology_toxicology"	"CHILE"	"18133"	"16"	"19.173333"	"50"	"53"	"36"
"pharmacology_toxicology"	"SLOVENIA"	"17321"	"10"	"17.8"	"51"	"57"	"42"
"pharmacology_toxicology"	"TUNISIA"	"16926"	"9"	"15.936667"	"52"	"58"	"51"
"pharmacology_toxicology"	"QATAR"	"15618"	"17"	"19.475"	"53"	"52"	"32"
"pharmacology_toxicology"	"JORDAN"	"15451"	"12"	"12.345"	"54"	"54"	"69"
"pharmacology_toxicology"	"UNITED ARAB EMIRATES"	"14545"	"22"	"17.475"	"55"	"47"	"45"
"pharmacology_toxicology"	"SLOVAKIA"	"14461"	"12"	"30.613333"	"56"	"54"	"5"
"pharmacology_toxicology"	"BULGARIA"	"12841"	"12"	"16.05"	"57"	"54"	"50"
"pharmacology_toxicology"	"LEBANON"	"12597"	"19"	"22.925"	"58"	"50"	"19"
"pharmacology_toxicology"	"CROATIA"	"12355"	"4"	"13.87"	"59"	"62"	"62"
"pharmacology_toxicology"	"VIETNAM"	"12192"	"4"	"14.55"	"60"	"62"	"57"
"pharmacology_toxicology"	"WALES"	"11899"	"8"	"21.6"	"61"	"59"	"24"
"pharmacology_toxicology"	"ESTONIA"	"5690"	"0"	"18.06"	"62"	"68"	"40"
"pharmacology_toxicology"	"NIGERIA"	"5638"	"5"	"14.53"	"63"	"61"	"58"
"pharmacology_toxicology"	"MOROCCO"	"5442"	"3"	"35.8"	"64"	"64"	"3"
"pharmacology_toxicology"	"CAMEROON"	"4609"	"2"	"13.4"	"65"	"65"	"64"
"pharmacology_toxicology"	"BANGLADESH"	"4583"	"8"	"26.34"	"66"	"59"	"8"
"pharmacology_toxicology"	"ICELAND"	"4490"	"1"	"18.03"	"67"	"67"	"41"
"pharmacology_toxicology"	"KUWAIT"	"4115"	"2"	"13.9"	"68"	"65"	"61"
"pharmacology_toxicology"	"COSTA RICA"	"4037"	"0"	"17.71"	"69"	"68"	"43"
"pharmacology_toxicology"	""	"0"	"0"	"0"	"70"	"68"	"70"
"physics"	"USA"	"14247590"	"14903"	"35.775323"	"1"	"1"	"6"
"physics"	"CHINA MAINLAND"	"5265475"	"5532"	"20.570526"	"2"	"2"	"25"
"physics"	"FRANCE"	"4745979"	"3853"	"28.746875"	"3"	"3"	"16"
"physics"	"ENGLAND"	"2984332"	"2835"	"34.786875"	"4"	"4"	"7"
"physics"	"GERMANY (FED REP GER)"	"2851039"	"2595"	"29.378333"	"5"	"5"	"15"
"physics"	"ITALY"	"2201080"	"1914"	"33.167"	"6"	"6"	"12"
"physics"	"RUSSIA"	"2040801"	"1226"	"21.565455"	"7"	"9"	"24"
"physics"	"JAPAN"	"1559007"	"1427"	"24.185"	"8"	"8"	"21"
"physics"	"SWITZERLAND"	"1513853"	"1539"	"33.358333"	"9"	"7"	"10"
"physics"	"SPAIN"	"1098537"	"1033"	"35.92"	"10"	"10"	"5"
"physics"	"POLAND"	"468066"	"381"	"28.536667"	"11"	"14"	"17"
"physics"	"N/A"	"439788"	"354"	"34.533333"	"12"	"16"	"8"
"physics"	"INDIA"	"423004"	"239"	"23.325"	"13"	"21"	"22"
"physics"	"AUSTRALIA"	"399048"	"404"	"44.49"	"14"	"12"	"2"
"physics"	"NETHERLANDS"	"391052"	"383"	"45"	"15"	"13"	"1"
"physics"	"SWEDEN"	"371145"	"333"	"27.076667"	"16"	"17"	"19"
"physics"	"SCOTLAND"	"366953"	"379"	"40.32"	"17"	"15"	"3"
"physics"	"HUNGARY"	"326838"	"201"	"33.265"	"18"	"22"	"11"
"physics"	"SINGAPORE"	"321121"	"433"	"29.73"	"19"	"11"	"14"
"physics"	"CANADA"	"314720"	"305"	"36.845"	"20"	"18"	"4"
"physics"	"DENMARK"	"263639"	"288"	"34.48"	"21"	"19"	"9"
"physics"	"ISRAEL"	"255873"	"261"	"32.295"	"22"	"20"	"13"
"physics"	"EGYPT"	"193558"	"116"	"16.52"	"23"	"25"	"27"
"physics"	"SOUTH KOREA"	"161801"	"108"	"27.85"	"24"	"26"	"18"
"physics"	"CZECH REPUBLIC"	"157739"	"125"	"22.18"	"25"	"23"	"23"
"physics"	"PORTUGAL"	"138814"	"123"	"26.12"	"26"	"24"	"20"
"physics"	"BRAZIL"	"124862"	"92"	"19.86"	"27"	"27"	"26"
"plant_animal_science"	"USA"	"7790020"	"9217"	"20.305349"	"1"	"1"	"15"
"plant_animal_science"	"CHINA MAINLAND"	"5066265"	"7763"	"16.085161"	"2"	"2"	"44"
"plant_animal_science"	"FRANCE"	"2560565"	"3049"	"19.824177"	"3"	"3"	"20"
"plant_animal_science"	"GERMANY (FED REP GER)"	"1579961"	"2149"	"22.206897"	"4"	"4"	"12"
"plant_animal_science"	"ENGLAND"	"1382081"	"1787"	"22.479091"	"5"	"5"	"11"
"plant_animal_science"	"AUSTRALIA"	"1298252"	"1708"	"20.108727"	"6"	"6"	"16"
"plant_animal_science"	"SPAIN"	"1178710"	"1358"	"19.402093"	"7"	"7"	"21"
"plant_animal_science"	"BRAZIL"	"1006085"	"754"	"9.426364"	"8"	"14"	"91"
"plant_animal_science"	"ITALY"	"939531"	"988"	"17.828971"	"9"	"9"	"33"
"plant_animal_science"	"CANADA"	"878124"	"858"	"15.841154"	"10"	"12"	"45"
"plant_animal_science"	"JAPAN"	"803174"	"859"	"15.260423"	"11"	"11"	"49"
"plant_animal_science"	"N/A"	"756861"	"1034"	"138.341013"	"12"	"8"	"2"
"plant_animal_science"	"INDIA"	"623267"	"966"	"17.983692"	"13"	"10"	"30"
"plant_animal_science"	"NETHERLANDS"	"472994"	"708"	"25.831111"	"14"	"15"	"6"
"plant_animal_science"	"EGYPT"	"458586"	"840"	"14.8672"	"15"	"13"	"52"
"plant_animal_science"	"SWITZERLAND"	"425073"	"581"	"23.306875"	"16"	"16"	"9"
"plant_animal_science"	"CZECH REPUBLIC"	"378364"	"446"	"15.773333"	"17"	"18"	"47"
"plant_animal_science"	"SOUTH KOREA"	"348122"	"291"	"13.340513"	"18"	"23"	"62"
"plant_animal_science"	"POLAND"	"343875"	"267"	"12.068235"	"19"	"27"	"74"
"plant_animal_science"	"BELGIUM"	"322409"	"431"	"19.217857"	"20"	"19"	"23"
"plant_animal_science"	"SWEDEN"	"306191"	"383"	"19.157143"	"21"	"21"	"24"
"plant_animal_science"	"ARGENTINA"	"293819"	"231"	"12.461053"	"22"	"31"	"70"
"plant_animal_science"	"RUSSIA"	"277248"	"272"	"10.860714"	"23"	"26"	"80"
"plant_animal_science"	"SOUTH AFRICA"	"262394"	"256"	"12.154375"	"24"	"30"	"73"
"plant_animal_science"	"SCOTLAND"	"249214"	"275"	"20.360714"	"25"	"25"	"14"
"plant_animal_science"	"MEXICO"	"247084"	"226"	"9.883182"	"26"	"32"	"89"
"plant_animal_science"	"NORWAY"	"240943"	"267"	"18.665294"	"27"	"27"	"26"
"plant_animal_science"	"PORTUGAL"	"240836"	"276"	"17.941333"	"28"	"24"	"31"
"plant_animal_science"	"DENMARK"	"221627"	"263"	"17.936"	"29"	"29"	"32"
"plant_animal_science"	"IRAN"	"205039"	"183"	"11.313043"	"30"	"36"	"79"
"plant_animal_science"	"PAKISTAN"	"198135"	"388"	"12.8865"	"31"	"20"	"66"
"plant_animal_science"	"THAILAND"	"192622"	"356"	"15.816364"	"32"	"22"	"46"
"plant_animal_science"	"AUSTRIA"	"191272"	"211"	"22.965385"	"33"	"34"	"10"
"plant_animal_science"	"NEW ZEALAND"	"190959"	"220"	"16.549286"	"34"	"33"	"40"
"plant_animal_science"	"FINLAND"	"175326"	"170"	"18.32"	"35"	"37"	"29"
"plant_animal_science"	"SAUDI ARABIA"	"171810"	"455"	"14.519167"	"36"	"17"	"54"
"plant_animal_science"	"HUNGARY"	"147146"	"197"	"15.637143"	"37"	"35"	"48"
"plant_animal_science"	"ISRAEL"	"127154"	"169"	"20.08875"	"38"	"38"	"18"
"plant_animal_science"	"TURKIYE"	"125845"	"93"	"7.8016"	"39"	"43"	"95"
"plant_animal_science"	"TAIWAN"	"117951"	"130"	"13.451818"	"40"	"39"	"61"
"plant_animal_science"	"CHILE"	"112822"	"108"	"12.910833"	"41"	"40"	"65"
"plant_animal_science"	"GREECE"	"89459"	"86"	"16.525556"	"42"	"44"	"41"
"plant_animal_science"	"WALES"	"81318"	"98"	"21.978571"	"43"	"42"	"13"
"plant_animal_science"	"MALAYSIA"	"72440"	"78"	"12.39"	"44"	"47"	"71"
"plant_animal_science"	"ESTONIA"	"67504"	"107"	"25.18"	"45"	"41"	"8"
"plant_animal_science"	"IRELAND"	"66639"	"81"	"17.226667"	"46"	"45"	"35"
"plant_animal_science"	"SLOVAKIA"	"53684"	"79"	"14.721429"	"47"	"46"	"53"
"plant_animal_science"	"SINGAPORE"	"43810"	"58"	"20.095"	"48"	"49"	"17"
"plant_animal_science"	"HONG KONG"	"42651"	"47"	"18.7375"	"49"	"51"	"25"
"plant_animal_science"	"TUNISIA"	"41826"	"27"	"13.593333"	"50"	"61"	"60"
"plant_animal_science"	"SLOVENIA"	"39745"	"45"	"17.0225"	"51"	"52"	"36"
"plant_animal_science"	"PHILIPPINES"	"37814"	"51"	"16.5525"	"52"	"50"	"39"
"plant_animal_science"	"COLOMBIA"	"37761"	"43"	"13.188"	"53"	"54"	"64"
"plant_animal_science"	"CROATIA"	"33363"	"39"	"14.4475"	"54"	"58"	"56"
"plant_animal_science"	"SERBIA"	"31994"	"28"	"9.775"	"55"	"60"	"90"
"plant_animal_science"	"BANGLADESH"	"30088"	"60"	"19.3425"	"56"	"48"	"22"
"plant_animal_science"	"VIETNAM"	"30076"	"18"	"13.23"	"57"	"67"	"63"
"plant_animal_science"	"PANAMA"	"26414"	"40"	"20.01"	"58"	"56"	"19"
"plant_animal_science"	"KENYA"	"24950"	"24"	"12.755"	"59"	"63"	"67"
"plant_animal_science"	"UKRAINE"	"24529"	"44"	"14.313333"	"60"	"53"	"57"
"plant_animal_science"	"INDONESIA"	"24211"	"21"	"10.4075"	"61"	"64"	"85"
